2,"""Хотел Финландия""",ВЯ-5503,21.8.2002,"30,003",гориво,РУП Чепеларе
3,"""Пампорово"" АД",ВЯ-1235,12.2.2004,"1 887,67",гориво,РУП Чепеларе
4,"""Алпине майредерер""",ВЯ-356,10.11.2006,"23,040",гориво,РУ ПБС Девин
5,"""Секвоя"" АД",ВЯ-315,06.2.2008,"11,800",гориво,РУ ПБС Чепеларе
6,"""Шарлопов хотел"" ЕАД",ВЯ-848,16.4.2008,"32,692",гориво,РУП Чепеларе
7,"""Алфа СОТ секюрити""",ВЯ-10925,11.9.2009,"70,110",гориво,РУП Чепеларе
8,"""Рарс-4"" АД",ВЯ-12535,15.10.2009,"1 401,89",гориво,РУП Чепеларе
9,"""Петро-Г"" ООД",ВЯ-4982,12.4.2010,"29,022",гориво,РУП Чепеларе
10,"ДЗЗД ""Копаса-понсстрой ВОД""",ВЯ-5789,29.4.2010,"2 421,71",авточасти,ОД МВР Смолян
11,ОБЩИНА НЕДЕЛИНО,ВЯ-6421,14.5.2010,"1 503,84",гориво,ПУ Неделино
12,НЕК ЕАД,ВЯ-11580,27.8.2010,"2 596,75",гориво,РУП Девин



13,ОБЩИНА МАДАН,ВЯ-227,01.1.2011,"52,063",гориво,РУП Мадан
14,"""Медина"" ООД",ВЯ-225,05.1.2011,"23,907",гориво,РУП Мадан
15,ОБЩИНА РУДОЗЕМ,ВЯ-226,05.1.2011,"1 221,30",гориво,РУП Мадан
16,"""Нитекс 96"" АД",ВЯ-1156,24.1.2011,"1 072,02",гориво,РУП Девин
17,СЕВДАЛИН ПРОФИРОВ ЕТ,ВЯ-1549,28.1.2011,"23,300",гориво,РУП Златоград
18,"""Унифарм"" АД",ВЯ-1716,01.2.2011,"1 000,00",пари,ОД МВР Смолян
19,ДГС ДЕВИН,ВЯ-1793,01.2.2011,"73,284",гориво,РУП Девин
20,"""Спа хотел Персенк"" ООД",ВЯ-2056,07.2.2011,"65,880",гориво,РУП Девин
21,"ДЗЗД ""Парти фууд""",ВЯ-2298,10.2.2011,"75,000",проектор,ОД МВР Смолян
22,"""Микони"" ООД",ВЯ-2422,14.2.2011,"4 800,00",табели,КАТ Смолян
23,ОБЩИНА БОРИНО,ВЯ-2492,15.2.2011,"61,050",гориво,РУП Девин
24,"""Ве-Си строй"" ООД",ВЯ-3122,01.3.2011,"66,439",гориво,РУП Мадан
25,"ЕТ ""Сениха Койнарова""",ВЯ-3123,01.3.2011,"89,093",гориво,РУП Мадан
26,"""Мадан-лес"" ЕООД",ВЯ-3299,08.3.2011,"21,604",гориво,РУП Мадан
27,ДГС ГР.ДОСПАТ,ВЯ-3639,15.3.2011,"38,440",гориво,ПУ ДОСПАТ
28,ОБЩИНА СМОЛЯН,ВЯ-3521,17.3.2011,"9 501,92",гориво,РУП Смолян
29,"""Механичен завод"" АД",ВЯ-3775,17.3.2011,"1 295,00",гориво,РУП Мадан
30,"""Екобулгарстрой"" ООД",ВЯ-4505,31.3.2011,"63,221",стр.м-ли,ОД МВР Смолян
31,"""Ай Пи Зет"" ЕООД",ВЯ-5522,21.4.2011,"68,287",гориво,РУП Мадан
32,"НСНЦ ИНИЦИАТИВА РОДОПА
ПЛАНИНА ХХІ ВЕК",ВЯ-5557,21.4.2011,"1 353,00",татами,РУП Смолян
33,ДГС С.ХВОЙНА,ВЯ-5626,27.4.2011,"62,400",гуми,ОД МВР Смолян
34,"""SG Group""",ВЯ-7059,27.5.2011,"42,951",техника СОД,СОД Смолян
35,"""Готмар"" ЕООД",ВЯ-7876,13.6.2011,"1 500,00",авточасти,ОД МВР Смолян

1,"""АК Магнит""",10,14.2.2007,"19,500",гсм,РУП Годеч
2,"""Елаците-мед""",48,23.4.2007,"4 838,27",гсм,РУП Етрополе
3,"""Хотел Самоков""",39,04.7.2007,"1 053,04",гсм,РУП Самоков
4,Община Самоков,р 2239,30.8.2007,"2 944,41",гсм,РУП Самоков
5,"""Баумит""",64,11.9.2007,"99,141",гсм,РУП Елин Пелин
6,Община Ботевград,р 266,29.10.2009,"2 388,09",гсм,РУП Ботевград



7,"""Газтрейд""",13,25.2.2010,"23,250",гсм,РУП Пирдоп
8,"""Кентрони""",38,19.4.2010,"60,000",гсм,РУП Сливница
9,Община  Годеч,р 319,30.4.2010,"23,002",гсм,РУП Годеч
10,"""Биовет""",46,04.5.2010,"69,672",гсм,РУП Ботевград
11,"""Евроледър""",67,06.6.2010,"28,462",гсм,ПБЗН Етрополе
12,"""Вестранс""",73,18.6.2010,"34,234",гсм,РУП  Ихтиман
13,"""Елаците-мед""",82,12.7.2010,"28,198",гсм,ПБЗН Етрополе
14,"""Берета трейдинг""",87,22.7.2010,"4 138,24",гсм,РУП Елин Пелин
15,"""Лукойл""",92,03.8.2010,"2 298,21",гсм,РУП Етрополе
16,"""Лукойл""",91,03.8.2010,"34,383",гсм,РУП Правец
17,"""Елаците-мед""",117,29.9.2010,"1 055,60",гсм,РУП Пирдоп
18,"""Челопеч майнинг""",126,11.11.2010,"69,850",гсм,РУП Пирдоп
19,Н.В.,133,19.11.2010,"23,700",гсм,РУП Ботевград
20,"""Геотехмин""",137,25.11.2010,"1 618,38",гсм,РУП Пирдоп
21,"""Молтен-Христов""",144,06.12.2010,"41,679",гсм,РУП Ботевград
22,"""Лекс груп""",156,14.12.2010,"1 809,40",гсм,РУП Ботевград
23,БМВ ЕООД,162,15.12.2010,"2 809,15",видеонаблюд.,ОДМВР София
24,"ЕТ ""Иван Терзийски""",1,05.1.2011,"34,000",принтер,ОДМВР-КАТ
25,Община Челопеч,6,19.1.2011,"1 556,95",гсм,РУП Пирдоп
26,Община Долна баня,269,26.1.2011,"64,889",гсм,РУП Костенец
27,"""Алмагест""",9,28.1.2011,"4 200,00","гсм,канц.мат.",РУП Пирдоп
28,"""Мегаинвест""",10,01.2.2011,"50,000","гсм,канц.мат.",РУП Годеч
29,"""Аурубис България""",12,02.2.2011,"52,478",принтер,ОДМВР София
30,"Фондация ""Лукойл""",15,03.2.2011,"3 704,00",комп.конфиг.,ОДМВР София
31,"""Аурубис България""",3017,10.2.2011,"1 420,20",гсм,РУП  Пирдоп
32,"""Мултипринт""",24,14.2.2011,"1 000,00","гсм,рез.части",РУП Костинброд
33,ВЕЦ Своге,19,14.2.2011,"2 400,00","гсм,канц.мат.",РУП Своге
34,"""Мина Бели брег""",34,16.2.2011,"36,000",гсм,РУП Сливница
35,"""Огняново"" АД",40,18.2.2011,"1 800,00",гсм,РУП Сливница
36,"""Коби""",48,18.2.2011,"15,000",канц.мат.,РУП Костинброд
37,"""Вито 03""",123,18.2.2011,"30,000",рез.части,РУП Костинброд



38,"ЕТ ""Алба-С.Симеонов""",51,18.2.2011,"60,000",строит.матер.,РУП Костинброд
39,Община Копривщица,р 380,22.2.2011,"39,296",гсм,РУП Пирдоп
40,Община Костенец,р-5,24.2.2011,"76,000",гсм,РУП Костенец
41,"""Елаците-мед""",56,08.3.2011,"25,000",консумативи,ОДМВР биологична лаборатория
42,"""Г4С Секюрити сървисиз""",60,10.3.2011,"87,180",гсм,РУП Ботевград
43,"""Биовет""",62,15.3.2011,"1 084,44",гсм,РУП Ботевград
44,"""Рум ойл""",68,19.3.2011,"94,723",гсм,РУП Ботевград
45,"""Диамонт""",69,19.3.2011,"1 790,00",видеонаблюд.,РУП Костенец
46,Община Чавдар,74,24.3.2011,"44,997",гсм,РУП Пирдоп
47,"""Ка Ел Ем трейдинг""",77,30.3.2011,"35,250",гсм,РУП Сливница
48,"""Графобал""",78,30.3.2011,"90,000","гсм,канц.мат.",РУП Своге
49,"""Геотехмин""",92,05.4.2011,"3 600,00","гсм,канц.мат.",РУП Своге
50,"""Лукойл""",97,21.4.2011,"60,869",гсм,РУП Правец
51,"""Струмка метал 2001""",115,09.5.2011,"1 000,00",парична сума,ОДМВР София
52,"""Метро Кеш енд кери"" България""",129,11.5.2011,"2 400,00",парична сума,ОДМВР София

1,"""ОМВ""",826,12.11.2007,"47,600",гориво,Пътен контрол
2,"""Енерготранс - 2002""",171,05.3.2010,"28,974",гориво,РУП Гълъбово
3,"ПФК ""Берое"" АД",239,01.4.2010,"4 044,98",гориво,РУП Ст.Загора
4,"""Торо"" ЕООД",430,11.6.2010,"1 248,00",гориво,РУП Чирпан
5,"ПФК ""Берое"" АД",654,02.11.2010,"1 050,00",сума в брои,ОД на  МВР Ст. Загора
6,"ПФК ""Берое"" АД",658,03.11.2010,"1 050,00",сума в брои,ОД на  МВР Ст. Загора
7,"""Алстром България"" ЕООД",739,03.12.2010,"24,000","комп.
конфигурации и принтер",РУП Гълъбово
11,"""Перфект медика""",744,06.12.2010,"59,750",гориво,Първо РУП  Ст. Загора
10,Р.И.К.,745,06.12.2010,"50,000",гориво,РУ ТП
8,"""ИТА сервиз""",746,06.12.2010,"20,970",гориво,РУ ТП
9,"""Кей Би груп""",747,06.12.2010,"43,128",гориво,РУ ТП
12,"ЗКИ ""Волта""",786,28.12.2010,"64,500",гориво,РУП Гълъбово
13,"""Ай Би-транс"" ЕООД",3,04.1.2011,"13,920",принтер,ОД на  МВР Ст. Загора



14,"ПСК ""Ес Би ЕС""",6,05.1.2011,"11,442",гориво,"с-р ""ПП"" при ОД МВР"
15,"""Енергоремонт""",7,05.1.2011,"86,035",гориво,РУП Гълъбово
16,В.К.С.,11,11.1.2011,"2,500","комп.конфигур
ации","С-р ""СОД"" при ОД МВР"
17,"""Габровница"" АД",13,13.1.2011,"90,850",гориво,"С-р ""БОП"" при ОД МВР"
19,"""Инсайт 5"" ООД",16,13.1.2011,"25,901","комп.конфигур
ации",РУП Чирпан
18,"""Брикел"" ЕАД",17,13.1.2011,"91,095",гориво,РУП Гълъбово
20,"""Еи и ЕС-ЗС Марица изток""",18,17.1.2011,"4 310,00",климатици,РУП Гълъбово
22,"""Казанлък"" АД",1970,18.1.2011,"4,400",гориво,РУП Казанлък
21,"""Мебел стил"" ООД",1997,18.1.2011,"11,000",гориво,РУП Казанлък
23,"""Брикел"" ЕАД",749,19.1.2011,"15,890","телефон и
мултифункц.",РУП Раднево
27,ВИК ЕООД,27,20.1.2011,"90,000","комп.конфигур
ации",Второ РУП Ст. Загора
25,"""Бакери 2006"" ЕООД",28,20.1.2011,"53,806","мултифункц
у.во",Второ РУП Ст. Загора
26,"СНЦ ""Баскетболен клуб Берое",31,20.1.2011,"3,000",парична сума,Първо РУП Ст. Загора
28,"""Брикел"" ЕАД",32,20.1.2011,"1 835,70",гориво,РУП Гълъбово
29,"""Брикел"" ЕАД",33,20.1.2011,"1 756,35",гориво,"С-р ""ПИП"" при ОД МВР"
24,"""СИ банк"" АД",4597,20.1.2011,"12 617,52","компютри,
монитори,
лаз.принтер",ОД на  МВР Ст. Загора
30,"""Мини Марица изток"" ЕАД",35,24.1.2011,"5 384,44",гориво,РУП Гълъбово
31,"""Мини Марица изток"" ЕАД",36,24.1.2011,"4 695,80",гориво,ОД на  МВР Ст. Загора
32,"""Индустриал партс"" ООД",2801,24.1.2011,"29,900",гориво,РУП Казанлък
33,"""СМЦ"" ООД",39,25.1.2011,"53,400","принтер и
тонер",Второ РУП Ст. Загора
35,"""АКМ-2002"" ООД",1853,26.1.2011,"18,800",гориво,"гр.""ТП"" Първо РУП Ст. Загора"
34,"""Катекс"" АД",3058,26.1.2011,"49,972","канцеларски
материали",РУП Казанлък



36,"""Алстром България"" ЕООД",738,27.1.2011,"23,000","комп.конфигур
ации и принтер",РУП Раднево
37,"""Табак груп - Деливери"" АД",1995,27.1.2011,"20,300","канцеларски
материали",РУП Казанлък
38,"""Пи Ес Ай"" АД",51,28.1.2011,"66,000",комп.система,"с-р ""ПП"" при ОД МВР"
39,"""Трейс транс"" ЕООД",52,28.1.2011,"66,000",комп.система,"с-р ""ПП"" при ОД МВР"
40,Зап. На Мин. на отбраната,ОХ 69,28.1.2011,"10,612",оръжие,ОД на  МВР Ст. Загора
41,"""ОББ"" АД",58,31.1.2011,"1,000","комп.конфигур
ации",Второ РУП Ст. Загора
42,"""Ясистой"" ЕООД",59,02.2.2011,"89,500",гориво,"С-р ""БОП"" при ОД МВР"
43,"""Анималс експрес - 75"" ЕООД",5323,14.2.2011,"47,600",гориво,РУ Мъглиж при РУП Казанлък
44,"""Мебел стил"" ООД",5511,15.2.2011,"12,000",гориво,РУП Казанлък
45,"""Катекс"" АД",5512,15.2.2011,"42,900",авточасти,РУП Казанлък
47,"""Сплав комерс"" АД",72,16.2.2011,"2 000,00","климатик,
консумативи,
бензин",РУП Раднево
46,"""Казанлък"" АД",5585,16.2.2011,"23,500",гориво,РУП Казанлък
48,"ПСК ""Ес Би ЕС""",78,22.2.2011,"16,620",гориво,"с-р ""ПП"" при ОД МВР"
49,"ПФК ""Берое"" АД",83,24.2.2011,"1 200,00",гориво,ОД на  МВР Ст. Загора
52,"""Завод за пружини"" АД",7556,08.3.2011,"72,600",гориво,"""КП"" при РУП Казанлък"
51,"""Завод за пружини"" АД",7558,08.3.2011,"36,000",гориво,"""КП"" при РУП Казанлък"
50,"""Завод за пружини"" АД",7566,08.3.2011,"39,000",гориво,"""КП"" при РУП Казанлък"
53,"""МД Сервиз"" ООД",90,09.3.2011,"24,200",гориво,РУП Гълъбово
54,"ПФК ""Берое"" АД",95,11.3.2011,"1 200,00",сума в брои,Първо РУП Ст. Загора
56,"ПФК ""Берое"" АД",191,15.3.2011,"1 500,00",сума в брои,ОД на  МВР Ст. Загора
55,"""Катекс"" АД",8351,15.3.2011,"41,550",авточасти,РУП Казанлък
59,"""ТЕЦ Марица изток 2"" ЕАД",99,18.3.2011,"14 392,00",мотопеди,ОД на  МВР Ст. Загора
57,"""Булагро машини"" АД",100,18.3.2011,"86,992",гориво,Второ РУП Ст. Загора
58,"""Мебел стил"" ООД",8851,18.3.2011,"12,250",гориво,РУП Казанлък
60,"""Ким-2"" ЕООД",134,21.3.2011,"13,000",гориво,"РУ ""Транспортна Полисия"""
61,"""Ким-2"" ЕООД",135,21.3.2011,"10,400",гориво,"РУ ""Транспортна Полисия"""



62,"""3 S СОД"" АД",9611,22.3.2011,"5,000",гориво,"""КП"" при РУП Казанлък"
63,"""3 S СОД"" АД",9612,22.3.2011,"5,000",гориво,"""КП"" при РУП Казанлък"
65,"ЕТ ""Валентин Тонев""",142,22.3.2011,"67,500",гориво,РУП Гълъбово
64,"СД ""Силика - Ангелови и сие""",143,22.3.2011,"45,000",гориво,РУП Гълъбово
66,"""Казанлък"" АД",9677,23.3.2011,"9,800",гориво,РУП Казанлък
67,"""Вигалекс"" ЕООД",9730,23.3.2011,"18,375",гориво,РУ Гурково при РУП Казанлък
68,"""Вигалекс"" ЕООД",9732,23.3.2011,"36,527",гориво,РУ Гурково при РУП Казанлък
69,"""Гуала глуджърс България"" АД",146,24.3.2011,"15,900",GPS,"С-р ""БОП"" ""Териториална Казанлък"""
70,"""Мултистрой груп"" ООД",9736,25.3.2011,"24,500",гориво,РУ Павел баня при РУП Казанлък
71,"""Каст инвест"" ЕООД",152,29.3.2011,"30,000",парична сума,"с-р ""ИП"" при ОД МВР"
72,Т.М.Б.,153,29.3.2011,"50,400",оръжие,ОД на  МВР Ст. Загора
73,"""МЕТА ИНВЕСТ""",151,29.3.2011,"10,000",принтер,"""ПК"" при РУП Казанлък"
74,"""Анималс експрес - 75"" ЕООД",11503,30.3.2011,"23,800",гориво,РУ Мъглиж при РУП Казанлък
76,"""Бенгаз"" ЕООД",11506,30.3.2011,"23,800",гориво,РУ Мъглиж при РУП Казанлък
75,"""Бенгаз"" ЕООД",11512,30.3.2011,"35,700",гориво,РУ Мъглиж при РУП Казанлък
77,"СИЦ ""Кол. Клуб Лястовица 1905""",162,31.3.2011,"25,000",парична сума,РУП Казанлък
78,"ПФК ""Берое"" АД",163,31.3.2011,"1 200,00",сума в брои,ОД на  МВР Ст. Загора
79,"ЕТ ""Светлина-Ив.Чолпонов""",11644,31.3.2011,"5,000",гориво,"""КП"" при РУП Казанлък"
81,"ЕТ ""Фантазия-Д.Грозев""",165,01.4.2011,"58,800",климатик,РУП Раднево
80,"""Зара газ"" АД",166,01.4.2011,"68,810",гориво,"С-р ""СОД"" при ОД МВР"
82,"""Викинг"" ООД",167,01.4.2011,"18,200",лаз.принтер,"С-р ""СОД"" при ОД МВР"
84,"""Метал харт"" ЕООД",12039,04.4.2011,"17,300",гориво,"""КП"" при РУП Казанлък"
83,"""Метал харт"" ЕООД",12040,04.4.2011,"12,700",гориво,"""КП"" при РУП Казанлък"
85,"""Джони ауто"" ЕООД",12344,06.4.2011,"1 343,50",гориво,РУП Казанлък
86,"""Джони ауто"" ЕООД",12345,06.4.2011,"17,000",гориво,РУП Казанлък
87,"""Казанлък"" АД",12523,08.4.2011,"9,800",гориво,РУП Казанлък
88,"""Мебел стил"" ООД",12524,08.4.2011,"9,800",гориво,РУП Казанлък
89,"""Катекс"" АД",13319,14.4.2011,"49,000",гориво,РУП Казанлък
90,"""АМК-2002""",9340,19.4.2011,"18,960",гориво,РУП-СТ.Загора
91,"ПФК ""Берое"" АД",196,21.4.2011,"3 500,00",сума в брои,ОД на  МВР Ст. Загора



92,"""Гарант Божков и сие"" СД",197,28.4.2011,"1 360,00",оръжие,ОД на  МВР Ст. Загора
93,"ПФК ""Берое"" АД",207,03.5.2011,"1 400,00",сума в брои,ОД на  МВР Ст. Загора
94,"""Мебел стил"" ООД",16430,12.5.2011,"10,000",гориво,РУП Казанлък
95,"""Анималс експрес - 75"" ЕООД",16431,12.5.2011,"48,200",гориво,РУ Мъглиж при РУП Казанлък
96,"""ПСК Ес Би Ес""",228,13.5.2011,"2,440",гориво,"С-р ""ПП"" при ОД МВР"
97,"""Кинекс"" ЕООД",6518,17.5.2011,"47,000",гориво,РУП Раднево
98,"КПТУ ""Извор""",259,01.6.2011,"19,680",гориво,Второ РУП Ст. Загора
99,Т.М.,7397,06.6.2011,"39,000","доставка и
монтаж РVC
дограма",РУП Раднево
100,"""Табак груп"" ООД",13183,09.6.2011,"20,000","СМР текущ
ремонт на помещение на ОДЧ",Първо РУП Ст. Загора
101,"""Завод за пружини"" АД",20557,16.6.2011,"36,700",гориво,"""КП"" при РУП Казанлък"
102,"ЧПК ''ПРОГРЕС""",20583,16.6.2011,"7,500",гориво,РУ Гурково при РУП Казанлък
103,"""Мебел стил"" ООД",21356,23.6.2011,"9,800",гориво,РУП Казанлък
104,"""КИМ – 2""   ЕООД",278,27.6.2011,"14,400",гориво,"РУ ""Транспортна Полисия"""
105,"''Автотранс 99, ООД",22566,01.7.2011,"31,200",гориво,РУП Казанлък
106,"""ЗАРА- ГАЗ"" ООД",292,01.7.2011,"1 277,62",гориво,"С-р ""СОД"", ООП при ОД МВР"
107,"""Марс"" ООД",293,04.7.2011,"94,400",гориво,РУП Чирпан
108,"""Анималс експрес-75” ЕООД",295,04.7.2011,"48,000",гориво,РУ Мъглиж при РУП Казанлък
109,"""Бенгаз"" ЕООД",296,04.7.2011,"38,400",гориво,РУ Мъглиж при РУП Казанлък

1,"""ЛЕСО ЕКСПОРТ-ИМПОРТ """,552,10.1.2011,"6,810",бензин,ПУ Опака
2,"""ВИРДЖИНИЯ 2000"" ООД",555,10.1.2011,"6,810",бензин,ПУ Опака
3,"ПК ""СЪГЛАСИЕ""",628,10.1.2011,"6,810",бензин,ПУ Опака
4,"ЕТ ""ТЕЧЕВ"" ПОПОВО",554,10.1.2011,"11,577",бензин,ПУ Опака
5,"""КРЕПОСТ 2001"" ЕООД с.КРЕПЧА",553,10.1.2011,"6,810",бензин,ПУ Опака
6,"""ГИБЛА"" ЕООД ПОПОВО",551,10.1.2011,"6,810",бензин,ПУ Опака



7,"ЕТ ""СЕВИ 2000"" с.ГОЛЯМО
ГРАДИЩЕ",550,10.1.2011,"10,215",бензин,ПУ Опака
8,"""ЛУЦИФЕР"" ЕООД ТЪРГОВИЩЕ",4668,09.3.2011,"25,740",коп.хартия,"РУ""ПОЛИЦИЯ""-Търговище"
9,"""ТРЕЙД"" ООД ТЪРГОВИЩЕ",4770,11.3.2011,"28,000",рез.части,ОД НА МВР - Търговище
10,"""ЮЛИЯ ПРЕС 2006"" ТЪРГОВИЩЕ",5150,16.3.2011,"66,150",бензин,ОД НА МВР - Търговище
11,"ДП ""ДГС"" ОМУРТАГ",5949,24.3.2011,"26,400",спортни екипи,"РУ""ПОЛИЦИЯ""-Омуртаг"
12,"""ПЪРГАВИНА"" ЕООД ТЪРГОВИЩЕ",6172,25.3.2011,"35,250",бензин,ОД НА МВР - Търговище
13,"""ТРАНС-АУТО"" ТЪРГОВИЩЕ",6382,28.3.2011,"9,520",бензин,ОД НА МВР - Търговище
14,"""РОДИНА"" ПОПОВО",6830,01.4.2011,"17,700",бензин,"РУ""ПОЛИЦИЯ""-Попово"
15,"""ЗОРА-ММС"" ООД СОФИЯ",6913,04.4.2011,"22,900",хладилник,ОД НА МВР - Търговище
16,Р.Р.Х.,7016,05.4.2011,"7,140",бензин,ССОД - Омуртаг
17,"""ЛУЦИФЕР"" ЕООД ТЪРГОВИЩЕ",7417,11.4.2011,"6,703",стр.м-ли,"РУ""ПОЛИЦИЯ""-Търговище"
18,Р.Р.Х.,10718,03.6.2011,"7,290",бензин,ССОД - Омуртаг
19,"ЕТ ""АГРОТРОН-М-МЕЛИХА
ИСМАИЛ""",12127,23.6.2011,"48,000",бензин,ОД НА МВР - Търговище
20,"""ЮЛИЯ ПРЕС 2006"" ТЪРГОВИЩЕ",12126,26.6.2011,"89,170",бензин,ОД НА МВР - Търговище

1,"""Пътно поддържане Харманли"" ЕООД",22718,19.10.2009,"36,000",бензин,РУП Тополовград
2,"""Евроферт"" АД",3387,10.2.2010,"18,000",газ,РУП Димитровград
3,"""Алъйънс    Уан    Табако    България""
ЕООД",5114,08.3.2010,"48,000",бензин,КАТ Хасково
4,"""Евро-бизон"" АД",8387,16.4.2010,"72,000",бензин и дизел,РУП Тополовград
5,Държавна дивечовъдна станция,8483,19.4.2010,"42,000",бензин,РУП Тополовград
6,"""Пътстройинженеринг"" АД",9515,03.5.2010,"76,800",бензин,РУП Ивайловград
7,"""Вулкан цимент"" АД",10626,18.5.2010,"2 316,00",бензин,РУП Димитровград
8,Г.Б.Д.,19166,13.9.2010,"1 152,00",бензин,РУП Ивайловград
9,"""Пътни строежи"" АД",25885,10.12.2010,"90,000",бензин,РУП Хасково
10,"""Марин Батуров"" ЕООД",26018,14.12.2010,"1 000,00",строит.м-ли,РУП Ивайловград
11,"""Стройко-2000"" ЕООД",26019,14.12.2010,"2 907,88",строит.м-ли,РУП Хасково



12,"""Пим"" ООД",26021,14.12.2010,"54,000",строит.м-ли,РУП Хасково
13,"ЕТ ""Марчела 90-Златко Марчев""",26020,14.12.2010,"1 408,80",строит.м-ли,РУП Хасково
14,ВИК ООД Хасково,26520,20.12.2010,"28,800",бензин,РУП Свиленград
15,"""ПСК Детелина"" ЕООД",26698,23.12.2010,"32 596,10",строит.м-ли,РУП Хасково
16,"""Рони"" ЕООД",420,06.1.2011,"72,000",бензин,РУП Харманли
17,"""Ти Ви Би"" ООД",1555,19.1.2011,"2 880,00",бензин,РУП Димитровград
18,Община Маджарово,2028,26.1.2011,"1 440,00",бензин,РУП Харманли
19,"""Иван Пенев"" ЕООД",2380,31.1.2011,"21,600",бензин,РУП Хасково
20,"""Стил стандарт Кърджали""",2379,31.1.2011,"7,200",бензин,РУП Хасково
21,"ЕТ ""Мариани""",3401,10.2.2011,"33,600",бензин,РУП Свиленград
22,"""Алъйънс    Уан    Табако    България""
ЕООД",4126,21.2.2011,"1 680,00",бензин,РУП Хасково
23,"""Кириш"" ООД",4310,22.2.2011,"1 008,00",дизел,РУП Свиленград
24,"""Вега"" ООД",4305,22.2.2011,"57,600",бензин,РУП Хасково
25,"""Радиор"" ООД",4344,22.2.2011,"72,000",бензин,РУП Хасково
26,"""РКС""",4341,22.2.2011,"14,400",бензин,РУП Хасково
27,"""Делена ДД"" ЕООД",4346,22.2.2011,"1 200,00",бензин,РУП Хасково
28,"""Атлас"" АД",4348,22.2.2011,"60,000",бензин,РУП Димитровград
29,"""Атлас"" АД",4679,25.2.2011,"1 200,00",бензин,РУП Димитровград
30,Община Мин.Бани,4678,25.2.2011,"42,000",газ,РУП Хасково
31,"""Нова К"" ООД",4674,25.2.2011,"28,800",бензин,РУП Свиленград
32,"""Неохим"" АД",4676,25.2.2011,"1 200,00",бензин,РУП Димитровград
33,"""Кама"" ЕООД",5469,10.3.2011,"24,000",бензин,РУП Свиленград
34,"""Евроферт"" АД",6032,18.3.2011,"84,000",бензин,РУП Димитровград
35,ОБЩИНА МИН.БАНИ,9646,21.4.2011,"36,000",газ,РУП Хасково
36,ОБЩИНА СТАМБОЛОВО,128798,08.6.2011,"57,600",бензин,РУП Хасково
37,"""Пи Ес Ай"" АД",14376,08.6.2011,"36,000",бензин,РУП Тополовград

1,"""Пътно поддържане Нови пазар"" ООД",14994,25.6.2010,"86,220",бензин,РУП-Нови пазар
2,"""Агроинженеринг"" ЕООД",27418,29.11.2010,"2 912,00",бензин,РУП-Нови пазар



3,"""Нафтекс Петрол"" ЕООД",27963,06.12.2010,"50,000",бензин,РУП-Нови пазар
4,"""Виас"" ЕООД",712,07.1.2011,"80,000","ПВЦ прозорци
и врата",РУП-Шумен
5,"""Тича 96"" ООД",710,07.1.2011,"15,000","вертикални
щори",РУП-Шумен
6,"""Теси"" ООД",714,07.1.2011,"10,320","проточен
бойлер",РУП-Шумен
7,"""Алкомет"" АД",1242;1662,13/01/2011;18/01/2011,"5 419,00",бензин,ОДМВР и ОЗПБС по разпределение
8,Л.С.Л.,1426,14.1.2011,"6,500","масло и маслен
филтър",РУП-Каолиново
9,Л.С.Л.,1427,14.1.2011,"10,000","масло и маслен
филтър и накрайник",РУП-Каолиново
10,"""Теси"" ООД",1509,17.1.2011,"12,700",радиатор,РУП-Шумен
11,"""Понки-ойл"" ЕООД",1516,17.1.2011,"6,900","масло и маслен
филтър",РУП-Нови пазар
12,"""Дибо"" АД",2095,19.1.2011,"3,900",прожектор,РУП-В.Преслав
13,"""Хан Омуртаг"" АД",2050,24.1.2011,"6,800","компютърна
конфигурация",РУП-Шумен
14,"""ВИК Шумен"" ООД",2226,25.1.2011,"97,860","канцеларски
матерали",ОДМВР-разпределение
15,"ППК ""Зора""",2745,31.1.2011,"5,000",бензин,РУП-Шумен
16,"""Ал и Ко"" АД",4329,18.2.2011,"11,650",бензин,РУП-Шумен
17,"""Каолин"" АД",4575,22.2.2011,"26,260","газ пропан-
бутан",РУП-Каолиново
18,А.Н.М.,4570,22.2.2011,"5,000",бензин,РУП-Каолиново
19,Община Каолиново,4572,22.2.2011,"10,000",бензин,РУП-Каолиново
20,"""Агроинженеринг"" ЕООД",7056,22.3.2011,"37,200",бензин,РСПБЗН-Н.Пазар



21,А.И.И.,7030,22.3.2011,"7,080",бензин,РУП-Каолиново
22,Ф.М.М.,7028,22.3.2011,"40,000",бензин,РУП-Каолиново
23,Община Каолиново,7027,22.3.2011,"10,000",бензин,РУП-Каолиново
24,"""Каолин"" АД",7031,22.3.2011,"27,007","газ пропан-
бутан",РУП-Каолиново
25,"ППК ""Хан Аспарух""",7058,22.3.2011,"37,050",бензин,РСПБЗН-Н.Пазар
26,"""Брамас - 96"" АД",7342,28.3.2011,"9,359",бензин,РУП-Шумен
27,"""Порта виста"" ООД",5174,28.3.2011,"9,748","масло и
авточасти",РСПБЗН-В.Преслав
28,"""Дидис"" ООД",7647,30.3.2011,"20,060",бензин,сектор ПИП
29,"Кооперация ВККЧЗС ""Надежда-96""",9024,15.4.2011,"10,000",бензин,РУП-Н.пазар
30,Община Каолиново,9317,19.4.2011,"10,000",бензин,РУП-Каолиново
